OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.399
62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.439
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.629
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.659
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.719
62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.499
62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.439
62701,PILOT TRAVEL CENTERS #408,"I-68, EXIT 22",Grantsville,MD,14,4.259
62710,TOWN PUMP FOOD STORE #922,"I-90, EXIT 370 &SR-10",Big Timber                              ,MT,780,3.479
62753,PETRO SERVE USA,US-10,West Fargo,ND,341,3.029
62768,PUMP & PANTRY #34,US-20 & SR-27,Gordon,NE,475,3.449
62774,MR MIKES MINI MART,SR-9,Northwood                               ,NH,34,3.599
62790,7-ELEVEN #40084,US-46/US-1/US-9,Palisades Park,NJ,115,3.099
62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,79,3.499
62817,LOVES TRAVEL STOP #364,I-75 EXIT 33,Charleston,TN,285,3.589
62824,FLYING J TRAVEL PLAZA #1005,"I-80, EXIT 48",Fernley,NV,966,3.91566666
62841,SPEEDWAY #9912,"I-81, EXIT 10",Mc Graw,NY,32,4.309
62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,3.799
62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,4.299
62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.759
62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.779
62887,SPEEDWAY #9367,"I-275, EXIT 42",Cincinnati,OH,300,3.12566666
62911,DAVIS TRAVEL CENTER #108,"I-85, EXIT 39",Warfield,VA,180,3.099
62918,CIRCLE K #4705567,ST 91,Twinsburg,OH,305,3.63233333
62991,ONVO TRAVEL PLAZA,"I-84, EXIT 17",Lake Ariel,PA,200,3.58566666
62996,MARTIN GENERAL STORE,US-22,Alexandria,PA,14,3.539
63013,TA WEST GREENWICH,"I-95, EXIT 5B",West Greenwich,RI,175,3.76566666
63018,CIRCLE K #2723354,"I-526, EXIT 18A & US-78",Charleston,SC,42,3.299
63126,PWI #120,"I-10, EXIT 593",Schertz,TX,740,2.92566666
63193,Shell,US-29,Warrenton,VA,60,3.25733333
63211,OMAK MART,US-97 & SR-215,Omak,WA,970,4.149
63246,Petro Stopping Center #368,"I-94, EXIT 333",Sturtevant,WI,444,3.889
63313,MARION TRAVEL CENTER,I-55 EXIT 14,Marion                                  ,AR,435,3.199
63330,CIRCLE K #2723678,SR-53,Rome,GA,18,3.06233333
63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.299
63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.409
63349,FLYING J TRAVEL PLAZA #662,"I-24, EXIT 86",Oak Grove,KY,415,3.15233333
63351,76 FUEL CENTER,"I-75, EXIT 76",Berea,KY,410,2.999
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.589
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.549
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.489
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.389
63376,Circle K #2746246,US-169 & SR-41,Shakopee,MN,448,3.599
63379,Petro Stopping Center #460,"I-70, EXIT 28",Oak Grove,MO,400,3.21233333
63388,CIRCLE K #2723471,"I-95, EXIT 121",Wilson,NC,205,3.199
63391,FLYING J TRAVEL PLAZA #687,"I-80, EXIT 179",North Platte,NE,475,3.449
63409,FLYING J TRAVEL PLAZA #693,"I-90, EXIT 48A; PEMBROKE, NY",Corfu,NY,38,3.889
63428,FLYING J TRAVEL PLAZA #702,"I-40, EXIT 264B",Checotah                                ,OK,560,3.699
63442,Flying J Travel Plaza #720,"I-40, EXIT 182",Fairview                                ,TN,460,3.18566666
63455,FLYING J TRAVEL PLAZA #752,"I-81, EXIT 323",Clear Brook,VA,60,3.659
63456,SHELL,"I-85, EXIT 61",Petersburg,VA,180,3.20066666
63495,DECAUTER SHELL TRUCK STOP,"I-35, EXIT 369",Decatur,TX,637,2.91566666
63498,PILOT #6955,I-40/I-85 EXIT 150,Haw River,NC,65,3.959
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.379
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.249
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.259
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.469
63501,LOVES TRAVEL STOP #407,I-81 EXIT 52B OR I-76 EXIT 226,Carlisle,PA,70,4.099
63502,FLYING J TRAVEL PLAZA #704,I-35 & 122ND ST,Edmond,OK,483,3.30566666
63506,KWIK TRIP #342,"I-39, EXIT 159",Stevens Point,WI,395,3.559
63509,PILOT #4557,"I-85, EXIT 166",Carnesville,GA,16,3.17233333
63509,PILOT TRAVEL CENTER #4557,"I-85, EXIT 166",Carnesville,GA,16,3.239
63510,PILOT #4584,"I-95, EXIT 181",Latta,SC,63,3.349
63511,PILOT #4576,"I-95, EXIT 82",Saint George,SC,42,3.519
63512,SPEEDWAY #7929,"I-40, EXIT 208",Colfax,NC,65,2.854
63516,SHEETZ #701,"I-81, EXIT 273",Mount Jackson,VA,60,2.874
63517,TA LINCOLN TRAVEL CENTER,"I-20, EXIT 168 & SR-77",Lincoln,AL,615,3.084
63519,PILOT TRAVEL CENTERS #243,"I-64, EXIT 45 & SR-25",Nitro,WV,44,3.62566666
63522,Pilot Travel Centers #411,"I-40, EXIT 238 & US-231",Lebanon,TN,460,3.24566666
63523,PILOT TRAVEL CENTER #441,"I-65, EXIT 334",Decatur,AL,615,3.859
63523,PILOT TRAVEL CENTERS #441,"I-65, EXIT 334",Decatur,AL,615,3.859
63524,PILOT TRAVEL CENTER #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.28566666
63524,PILOT TRAVEL CENTERS #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.33233333
63530,BIG EASY TRAVEL PLAZA,"I-10, EXIT 239-B",New Orleans,LA,725,3.799
63532,FUELSMART,SR-165,Muskogee,OK,560,3.25233333
63533,FLYING J TRAVEL PLAZA #638,"I-84, EXIT 29",Caldwell,ID,785,3.78733333
63538,SUAMICO CITGO,"US-41/US-141, EXIT 176 & CR-B",Suamico,WI,360,3.269
63540,GAS N GO,"I-75, EXIT 149",Byron,GA,85,3.17233333
63545,LOVES TRAVEL STOP #397,"I-85, EXIT 104",Blacksburg,SC,210,3.419
63546,CITGO QUIK MART,SR/15 & SR-68,Tennille                                ,GA,85,3.46566666
63563,PILOT TRAVEL CENTERS #209,"I-10, EXIT 140",Van Horn                                ,TX,640,3.659
63564,PILOT TRAVEL CENTERS #213,"I-70, EXIT 94 (WILSON ROAD)",Columbus,OH,315,3.509
63565,LOVES TRAVEL STOP #296,"I-8, EXIT 115 & SR-85",Gila Bend,AZ,930,3.889
63566,PORT ALLEN TRUCKSTOP,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.259
63568,FLYING J TRAVEL PLAZA #658,"I-35, EXIT 127",Emporia,KS,336,3.25233333
63569,Flying J Dealer #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659
63569,PILOT TRAVEL CENTERS #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659
63570,PILOT TRAVEL CENTERS #287,"I-71, EXIT 204 & SR-83",Burbank,OH,305,3.699
63571,Palace Truckstop,"I-10, EXIT 246 & I-510, EXIT 2C",New Orleans,LA,725,3.299
63572,PILOT TRAVEL CENTER #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.849
63572,PILOT TRAVEL CENTERS #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.999
63574,PILOT TRAVEL CENTERS #232,"I-84, EXIT 376A",Ontario,OR,982,3.699
63575,OKEMAH TRAVEL CENTER,"I-40, EXIT 221 (ST 27)",Okemah,OK,483,2.879
63577,PILOT TRAVEL CENTERS #236,"I-80, EXIT 122",Minooka,IL,290,3.799
63577,PILOT TRAVEL CENTER #236,"I-80, EXIT 122",Minooka,IL,290,3.799
63579,301 PLAZA,US-301 & SR-299,Middletown,DE,243,3.239
63580,FLYING J TRAVEL PLAZA #637,"I-380, EXIT 68",Evansdale,IA,565,3.779
63581,CASEYS #4453,"I-75, EXIT 120",Lexington,KY,410,3.224
63582,T BONE TRUCK STOP,US-30,Columbus                                ,NE,313,3.099
63583,CUBBYS #110,"I-80, EXIT 353",Columbus                                ,NE,313,3.179
63584,PILOT TRAVEL CENTERS #417,"I-20, EXIT 19",Temple,GA,18,3.449
63584,PILOT TRAVEL CENTER #417,"I-20, EXIT 19",Temple,GA,18,3.389
63586,LOVES TRAVEL STOP #295,US-412 & US-69,Chouteau,OK,560,3.29066666
63587,24/7 TRAVEL PLAZA,"I-135, EXIT 92",Salina,KS,523,2.974
63588,KWIK TRIP #686,"I-94, EXIT 333/US-41 & SR-20",Sturtevant,WI,444,3.769
63594,PILOT TRAVEL CENTERS #49,"I-24, EXIT 89",Oak Grove,KY,415,3.15233333
63595,SPEEDWAY #5236,"I-75, EXIT 122",Lima,OH,411,3.25566666
63596,PILOT TRAVEL CENTERS #442,"I-55, EXIT 19",Hayti                                   ,MO,275,3.25566666
63597,PILOT TRAVEL CENTERS #163,"I-10, EXIT 24",Lordsburg,NM,640,3.439
63598,PILOT TRAVEL CENTERS #164,"I-90/I-94, EXIT 69 & SR-82",Mauston,WI,420,3.299
63599,PWI #978,"I-215, EXIT 21",Salt Lake City,UT,835,3.359
63600,PILOT TRAVEL CENTERS #77,"I-55 /I-20, EXIT 45",Jackson,MS,760,3.149
63601,PILOT TRAVEL CENTERS #206,"I-20, EXIT 406",Weatherford,TX,630,3.209
63602,LOVES TRAVEL STOP #285,I-40 EXIT 277,Santa Rosa,NM,580,3.474
63603,LOVES TRAVEL STOP #290,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,610,3.649
63603,LOVES TRAVEL STOPS #290,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,610,3.649
63604,7-ELEVEN #40363,US-17/SR-15 & SR-100,Palatka,FL,75,3.364
63605,FLYING J TRAVEL PLAZA #663,"I-64, EXIT 43 & SR-395",Waddy,KY,415,3.759
63606,FLYING J TRAVEL PLAZA #652,"I-65/US-52, EXIT 139 & SR-39",Lebanon,IN,375,3.64066666
63607,ROAD RANGER #209,"I-90/94,  EXIT 48",Oakdale,WI,420,3.234
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.219
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.289
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.299
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.219
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.289
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.299
63612,FLYING J TRAVEL PLAZA #622,"I-95/SR-9, EXIT 131 & SR-68 & SR-713",Fort Pierce,FL,95,3.499
63613,FLYING J TRAVEL PLAZA #690,"I-10/US-70, EXIT 24",Lordsburg,NM,640,3.439
63614,PILOT TRAVEL CENTERS #446,"I-69, EXIT 234",Daleville,IN,457,3.514
63614,PILOT TRAVEL CENTER #446,"I-69, EXIT 234",Daleville,IN,457,3.649
63615,One9 #1413,"I-81, EXIT 101",Dublin,VA,185,3.24233333
63616,SPEEDWAY #8876,"US-23, EXIT 50",Whitmore Lake,MI,342,3.499
63616,SPEEDWAY #8876,"US-23, EXIT 50",Whitmore Lake,MI,342,3.749
63619,PILOT TRAVEL CENTERS #428,"I-20, EXIT 112",West Monroe                             ,LA,760,3.20566666
63620,LOVES TRAVEL STOP #420,"I-20, EXIT 47",Flowood,MS,620,3.149
63621,FUEL CITY FRIENDLYS,"I-35E, EXIT 435",Dallas,TX,630,2.96566666
63623,PILOT TRAVEL CENTER #90,"I-95/SR-9, EXIT 129 & SR-91, EXIT 152 & SR-70",Fort Pierce,FL,95,3.519
63623,PILOT TRAVEL CENTERS #90,"I-95/SR-9, EXIT 129 & SR-91, EXIT 152 & SR-70",Fort Pierce,FL,95,3.459
63624,FROG CITY TRAVEL PLAZA,"I-10, EXIT 87",Rayne                                   ,LA,690,3.36566666
63625,FLYING J TRAVEL PLAZA #688,"I-295, DEEP WATER STREET",Penns Grove,NJ,243,3.989
63627,PILOT TRAVEL CENTERS #174,I-78 & SR-15,New Albany,MS,435,3.859
63628,PILOT TRAVEL CENTERS #75,"I-65, EXIT 19 & US-43/SR-13",Satsuma,AL,715,3.199
63628,PILOT TRAVEL CENTER #75,"I-65, EXIT 19 & US-43/SR-13",Satsuma,AL,715,3.195
63629,SPEEDWAY #4523,"I-94, EXIT 88",Osseo,WI,448,3.54566666
63630,TA DENVER EAST TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.37566666
63635,SAPP BROS TRAVEL CENTER,"I-70, EXIT 295",Junction City,KS,523,3.709
63636,PILOT TRAVEL CENTER #279,"I-19, EXIT 12 & SR-289",Rio Rico,AZ,980,3.614
63636,PILOT TRAVEL CENTERS #279,"I-19, EXIT 12 & SR-289",Rio Rico,AZ,980,3.659
63637,PILOT TRAVEL CENTERS #454,"I-70, EXIT 79",London                                  ,OH,315,3.509
63639,PILOT TRAVEL CENTERS #444,"I-70, EXIT 23",Brazil                                  ,IN,375,3.939
63639,PILOT TRAVEL CENTER #444,"I-70, EXIT 23",Brazil                                  ,IN,375,3.939
63640,SUPER EXPRESS STOP,"I-64, EXIT 113",Mount Sterling,KY,410,3.859
63641,FLYING J TRAVEL PLAZA #625,"I-4/SR-400, EXIT 10 & SR-579",Seffner,FL,225,3.44233333
63642,COLTS QUICK DRAW,"I-40, EXIT 125 & US-65/SR-25",Greenbrier,AR,695,3.30733333
63648,CIRCLE K #2723333,"I-75, EXIT 216",Mcdonough,GA,67,3.209
63649,ONE TRIP,US-84,Homerville,GA,10,3.44233333
63651,CIRCLE K #2723346,US-29/S8,Athens,GA,16,3.399
63652,CASEYS #3292,"I-380, EXIT 43 & US-20",Independence,IA,380,3.599
63653,FLYING J TRAVEL PLAZA #760,US-30 & SR-232,Cokeville,WY,835,3.899
63661,FLYING J TRAVEL PLAZA #677,"US-78, EXIT 6",Olive Branch,MS,435,3.28566666
63662,PILOT TRAVEL CENTERS #267,"I-75, EXIT 146",Byron                                   ,GA,85,3.36566666
63662,PILOT TRAVEL CENTER #267,"I-75, EXIT 146",Byron                                   ,GA,85,3.38566666
63667,CIRCLE K #2723875,SR-41/SR-45,Jamestown,SC,42,2.974
63668,PILOT #4579,"I-26, EXIT 139",Saint Matthews,SC,135,3.509
63669,One9 #1248,"I-45, EXIT 271",Wilmer,TX,630,2.75566666
63671,WESTERN TRAVEL TERMINAL,US-26 & US-85,Torrington                              ,WY,795,3.399
63676,CORNER EXPRESS,ST 55,Wellston                                ,MI,456,3.499
63680,ALLTOWN MARKETS-FLYING J #896,I-93 EXIT 11 & SR 3A,Bow,NH,39,4.099
63685,RIVER HEIGHTS GROCERY,US-64/SR-69/SR-15,Crump                                   ,TN,435,3.099
63690,LOVES TRAVEL STOP #277,"I-30, EXIT 46",Prescott,AR,635,3.47566666
63691,JIMMIES AUTO TRUCK PLAZA,"I-10, EXIT 262",Lee,FL,20,3.84733333
63694,PILOT TRAVEL CENTERS #261,"I-55, EXIT 186",Winona,MS,576,3.499
63695,FLYING J TRAVEL PLAZA #634,"I-20/SR-402, EXIT 19 & SR-113",Temple,GA,18,3.419
63697,MILLER MART #40,"I-64, EXIT 255B",Newport News,VA,130,3.30566666
63699,DEWITT TRAVEL MART,"US-30, EXIT 313",De Witt,IA,270,3.599
63700,WIXOM FUEL STOP,"I-96, EXIT 159",Wixom,MI,325,3.999
63701,FLYING J TRAVEL PLAZA #742,"I-80, EXIT 98/99",Tooele                                  ,UT,835,3.759
63702,QUICK FUEL #2501,"I-264, EXIT 14",Louisville,KY,415,3.08233333
63703,QUICK FUEL #2303,"I-71, EXIT 104/FRANK RD EXIT",Columbus,OH,315,3.56566666
63704,QUICK FUEL #2301,"I-275, EXIT 44",Cincinnati,OH,300,3.239
63706,QUICK FUEL #1003,"I-41/US-45, EXIT 45 & CR-EE",Milwaukee,WI,444,3.42566666
63715,FLYING J TRAVEL PLAZA #772,"I-215, EXIT 28",North Salt Lake                         ,UT,835,3.73233333
63716,EXPRESS LANE #34,"I-39, EXIT 115",Rockford,IL,520,3.549
63716,EXPRESS LANE #34,"I-39, EXIT 115",Rockford,IL,520,3.749
63718,ROAD RANGER #210,"I-39/US-51, EXIT 99 & SR-38",Rochelle,IL,520,3.699
63720,FLYING J TRAVEL PLAZA #611,"I-10, EXIT 137",Phoenix,AZ,930,3.589
63721,ROAD RUNNER TRAVEL CENTER,I-69E/US-77 & CR-892,Robstown,TX,625,3.349
63722,LOVES TRAVEL STOP #240,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.23233333
63724,LOVES TRAVEL STOP #244,"I-40, EXIT 87 & US-70/US-412",Jackson,TN,435,3.49733333
63725,TA CARTERSVILLE TRAVEL CENTER,"I-75, EXIT 296",Cartersville,GA,18,3.599
63726,FLYING J TRAVEL PLAZA #706,"I-44 & I-244, EXIT 236",Tulsa,OK,560,3.36566666
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.719
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.749
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.689
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.679
63728,PILOT TRAVEL CENTERS #43,"I-80, EXIT 284",Walcott,IA,270,3.88566666
63728,PILOT TRAVEL CENTER #43,"I-80, EXIT 284",Walcott,IA,270,3.859
63729,PILOT TRAVEL CENTERS #147,"I-80, EXIT 410",West Wendover                           ,NV,835,3.709
63730,PILOT TRAVEL CENTERS #309,"I-77, EXIT 25",Caldwell,OH,430,3.65233333
63731,LOVES TRAVEL STOP #243,"I-10, EXIT 43 & SR-383",Iowa,LA,690,3.58733333
63732,LOVES TRAVEL STOP #265,"I-10, EXIT 200",Eloy,AZ,930,3.434
63734,CIRCLE K #2723472,US-70 & SR-58,Kinston,NC,63,3.319
63736,PLATEAU TRUCK AND AUTO CENTER,"I-10, EXIT 159",Van Horn                                ,TX,640,3.099
63737,I 10 DUSON TRUCK STOP,"I-10, AUSTRIA ROAD",Duson,LA,730,3.41066666
63738,U STOP 33,US-77,Beatrice,NE,413,3.399
63740,CIRCLE K #2723478,US-29,Blairs,VA,185,3.439
63741,SHELL,"I-295, EXIT 15",Chester,VA,180,3.20233333
63743,PILOT TRAVEL CENTERS #370,"I-81, EXIT 175",Pittston,PA,200,4.17566666
63744,PILOT TRAVEL CENTERS #439,"I-24, EXIT 86",Oak Grove,KY,415,3.15233333
63745,PILOT TRAVEL CENTER #447,"I-64, EXIT 25",Haubstadt,IN,340,3.959
63745,PILOT TRAVEL CENTERS #447,"I-64, EXIT 25",Haubstadt,IN,340,3.959
63746,PILOT TRAVEL CENTERS #453,"I-85, EXIT 90",Gaffney,SC,210,3.429
63747,PILOT TRAVEL CENTERS #440,"I-71, EXIT 28",Pendleton,KY,415,3.759
63751,PETRO STOPPING CENTER #328,"I-20 & I-55, EXIT 45",Jackson,MS,620,3.109
63752,MR FUEL #732,"I-80, EXIT 226",Girard,OH,573,3.239
63753,PILOT TRAVEL CENTER #4558,"I-75, EXIT 318",Calhoun,GA,285,3.28566666
63753,PILOT #4558,"I-75, EXIT 318",Calhoun,GA,285,3.30566666
63754,U SAVE TRAVEL PLAZA,US-19 & SR-129,Mount Nebo,WV,44,3.599
63755,PILOT TRAVEL CENTERS #196,"I-40, EXIT 325 & US-64",Roland,OK,645,3.739
63756,PILOT TRAVEL CENTERS #144,"I-20, EXIT 200",Augusta,GA,135,3.859
63756,PILOT TRAVEL CENTER #144,"I-20, EXIT 200",Augusta,GA,135,3.859
63759,BUFFALO RANCH,US/69/US-60 & US-59,Afton,OK,560,3.099
63760,CASH MAGIC CITGO HOUMA,I-57,Houma,LA,725,3.56566666
63761,7Fleet #46589,"I-94/US-52, EXIT 205 & SR-241",Saint Michael,MN,448,3.309
63762,MINIT MART #600643,"I-57, EXIT 322",Manteno,IL,290,3.299
63762,MINIT MART #600643,"I-57, EXIT 322",Manteno,IL,290,3.399
63762,MINIT MART #600643,"I-57, EXIT 322",Manteno,IL,290,3.249
63763,Flying J Travel Plaza #644,"I-80, EXIT 77 & SR-351",La Salle,IL,290,3.599
63763,Flying J Travel Plaza #644,"I-80, EXIT 77 & SR-351",La Salle,IL,290,3.399
63763,Flying J Travel Plaza #644,"I-80, EXIT 77 & SR-351",La Salle,IL,290,3.459
63763,Flying J Travel Plaza #644,"I-80, EXIT 77 & SR-351",La Salle,IL,290,3.299
63764,LOVES TRAVEL STOP #288,"I-45, EXIT 198 & US-84",Fairfield,TX,765,3.429
63766,PILOT TRAVEL CENTERS #26,"US-23, EXIT 5 & US-223",Ottawa Lake,MI,325,3.599
63766,PILOT TRAVEL CENTERS #26,"US-23, EXIT 5 & US-223",Ottawa Lake,MI,325,3.659
63766,PILOT TRAVEL CENTERS #26,"US-23, EXIT 5 & US-223",Ottawa Lake,MI,325,3.579
63766,PILOT TRAVEL CENTERS #26,"US-23, EXIT 5 & US-223",Ottawa Lake,MI,325,3.649
63767,HOP-IN FOOD STORES,I-27 & FM-1729,New Deal,TX,700,2.92566666
63768,PILOT TRAVEL CENTERS #443,"I-70, EXIT 49",Higginsville,MO,400,3.23566666
63770,FLYING J TRAVEL PLAZA #694,"I-90, EXIT 223",Austinburg,OH,305,3.859
63771,FLYING J FUEL STOP #572,"I-35, EXIT 144",Williams                                ,IA,433,3.699
63771,FLYING J TRAVEL PLAZA #572,"I-35, EXIT 144",Williams                                ,IA,433,3.699
63773,QUIKTRIP #179,ST 152,Liberty,MO,400,2.999
63774,PILOT TRAVEL CENTERS #150,"I-70, EXIT 24 &SR-63",Hagerstown,MD,22,3.959
63775,FLYING J #646,"I-90/39, EXIT 1 & US-51 & SR-75",South Beloit,IL,290,3.799
63775,FLYING J TRAVEL PLAZA #646,"I-90/39, EXIT 1 & US-51 & SR-75",South Beloit,IL,290,3.799
63776,KWIK TRIP #334,US-169/SR-60,Mankato,MN,425,3.549
63777,KWIK TRIP #403,"I-35, EXIT 45",Owatonna,MN,425,3.499
63778,KWIK TRIP #662,SR-55/SR-149,Saint Paul,MN,451,3.629
63781,Pilot Travel Centers #8,US-23 & PITTSBURG RD,Circleville,OH,315,3.799
63782,FUEL EXPRESSO #11,"I-35, EXIT 155",Lebo,KS,400,3.17233333
63787,LOVES TRAVEL STOP #402,"I-10, EXIT 44",Biloxi,MS,715,3.449
63789,PILOT TRAVEL CENTER #448,"I-65, EXIT 240",Hebron,IN,365,3.599
63789,PILOT TRAVEL CENTERS #448,"I-65, EXIT 240",Hebron,IN,365,3.354
63790,PILOT TRAVEL CENTERS #412,"I-81, EXIT 4",White Pine,TN,405,3.699
63791,PILOT TRAVEL CENTERS #432,"I-35, EXIT 328",Waco,TX,765,3.22066666
63792,PILOT TRAVEL CENTER #424,"I-75, EXIT 358",Ocala,FL,140,3.41233333
63792,PILOT TRAVEL CENTERS #424,"I-75, EXIT 358",Ocala,FL,140,3.359
63793,HUTCH'S #113,US-183 & US-270/SR-15,Woodward,OK,483,2.999
63794,PILOT TRAVEL CENTERS #157,"I-30, EXIT 122",Sulphur Springs,TX,723,3.309
63795,LOVES COUNTRY STORE #022,US-412,Clayton,NM,585,3.414
63796,PETRO STOPPING CENTER #329,"I-40/I-85, EXIT 157",Mebane,NC,65,3.999
63798,PETRO GLADE SPRING #372,"I-81, EXIT 29",Glade Spring,VA,405,3.58733333
63799,LOVES TRAVEL STOP #204,US-69 BUS & US-69,Eufaula,OK,560,3.689
63800,PILOT TRAVEL CENTER #255,"I-95, EXIT 40",Milford,CT,73,4.299
63800,PILOT TRAVEL CENTERS #255,"I-95, EXIT 40",Milford,CT,73,4.299
63801,PILOT #1126,"I-435, EXIT 55 & SR-210",Kansas City,MO,400,3.38233333
63802,CARTERS TRAVEL CENTER,"I-40, EXIT 201N",Flagstaff                               ,AZ,930,3.689
63803,KOUNTRY XPRESS,"I-40, EXIT 20",Mulberry                                ,AR,645,3.27233333
63805,TEX-BEST #519,US-281 & US-281 BUS & CR-1930,Alice,TX,625,2.899
63812,PETRO STOPPING CENTER #330,"I-65, EXIT 86",Glendale,KY,415,3.599
63813,TA SAN ANTONIO TRAVELCENTER,"I-10 & FOSTER RD, EXIT 583",San Antonio,TX,740,3.20733333
63828,CIRCLE K #2723654,US-431,Boaz,AL,587,3.519
63829,CALERA CHEVRON,SR-25,Calera,AL,615,3.199
63836,Double Bees #109,"I-40, EXIT 183",Carlisle,AR,695,3.139
63841,MAGNOLIA TRAVEL CENTER,US-82 & US-371,Magnolia,AR,635,3.599
63846,71 EXPRESS,US-71,Mansfield,AR,645,3.33233333
63848,CIRCLE K #2706345,"I-30, EXIT 2",Texarkana,AR,723,3.479
63850,PILOT TRAVEL CENTER #180,"I-40, EXIT 185",Bellemont,AZ,930,3.609
63850,PILOT TRAVEL CENTERS #180,"I-40, EXIT 185",Bellemont,AZ,930,3.639
63854,E-Z MART #4437,US-71,Boles,AR,645,3.299
63855,LOVES TRAVEL STOP #460,"I-10, EXIT 302",Benson,AZ,980,3.279
63856,PILOT #1175,"I-17, EXIT 262 & SR-69",Mayer,AZ,930,3.699
63856,PILOT TRAVEL CENTER #1175,"I-17, EXIT 262 & SR-69",Mayer,AZ,930,3.6915
63870,CIRCLE K #2744074,"I-270/US-36, EXIT 4",Commerce City,CO,800,3.45566666
63871,Alta Convenience Store #6317,"I-70, EXIT 19",Fruita,CO,810,3.399
63876,Mobil,"FL TURNPIKE,  EXIT 244",Kissimmee,FL,225,3.449
63887,QUIKTRIP #757,"I-79/SR-401, EXIT 306 & SR-140",Adairsville,GA,193,2.88733333
63893,QUICK FUEL #2204,"I-285, EXIT 58/SR-407 & I-75, EXIT 237/SR-401",Atlanta,GA,18,3.27566666
63894,CIRCLE K #2723653,"I-75, EXIT 124",Cartersville,GA,193,3.224
63895,KWIK SERV #17,"I-75, EXIT 136",Chatsworth,GA,193,3.499
63904,SUNOCO,"I-95, EXIT 19",Savannah,GA,195,3.63233333
63907,QUIKTRIP #737,"I-85, EXIT 137",Jefferson,GA,16,3.119
63909,GAS2GO,"I-95, EXIT 6",Kingsland,GA,75,3.109
63910,OGMULGEE CHEVRON #419,"I-16, EXIT 6",Macon,GA,85,3.399
63912,PILOT TRAVEL CENTER #4562,"I-95, EXIT 1",Kingsland,GA,75,3.57233333
63912,PILOT #4562,"I-95, EXIT 1",Kingsland,GA,75,3.559
63914,CIRCLE M #12,US-23/SR-365 & SR-52,Lula                                    ,GA,18,3.539
63915,HIGHWAY 80 CHEVRON,"I-185, EXIT 7",Midland                                 ,GA,50,3.399
63922,THOMASVILLE TRAVEL CENTER,US-84 & SR-3,Thomasville,GA,20,3.18066666
63925,PILOT #4561,"I-75, EXIT 11",Valdosta,GA,20,3.359
